연도,월,행정구역구분명,행정구역명,남자 평균연령,여자 평균연령,평균연령
2017,09,읍면동,경기도 시흥시 정왕4동,33.7,34.6,34.2
2017,09,읍면동,경기도 시흥시 정왕본동,38.5,38.3,38.4
2017,09,시군,경기도 안산시 ,38.3,39.6,38.9
2017,09,구,경기도 안산시 단원구 ,38.3,39.4,38.8
2017,09,읍면동,경기도 안산시 단원구 고잔동,38.4,40.6,39.5
2017,09,읍면동,경기도 안산시 단원구 대부동,49.6,52.9,51.2
2017,09,읍면동,경기도 안산시 단원구 백운동,39.9,40.8,40.4
2017,09,읍면동,경기도 안산시 단원구 선부1동,39,42.2,40.5
2017,09,읍면동,경기도 안산시 단원구 선부2동,39.4,40.3,39.8
2017,09,읍면동,경기도 안산시 단원구 선부3동,37.2,38.5,37.8
2017,09,읍면동,경기도 안산시 단원구 신길동,37.6,38.4,38
2017,09,읍면동,경기도 안산시 단원구 와동,37.6,39.2,38.4
2017,09,읍면동,경기도 안산시 단원구 원곡동,46.6,47.3,46.9
2017,09,읍면동,경기도 안산시 단원구 중앙동,37.6,38.6,38.1
2017,09,읍면동,경기도 안산시 단원구 초지동,36.5,37.7,37.1
2017,09,읍면동,경기도 안산시 단원구 호수동,36.9,37.3,37.1
2017,09,구,경기도 안산시 상록구 ,38.2,39.8,39
2017,09,읍면동,경기도 안산시 상록구 반월동,41.7,43.4,42.5
2017,09,읍면동,경기도 안산시 상록구 본오1동,37.5,38.8,38.1
2017,09,읍면동,경기도 안산시 상록구 본오2동,38.4,39.7,39.1
2017,09,읍면동,경기도 안산시 상록구 본오3동,39,40.6,39.8
2017,09,읍면동,경기도 안산시 상록구 부곡동,38.5,39.9,39.2
2017,09,읍면동,경기도 안산시 상록구 사동,37.6,40.1,38.8
2017,09,읍면동,경기도 안산시 상록구 사이동,36.9,38.1,37.5
2017,09,읍면동,경기도 안산시 상록구 성포동,38.2,40.1,39.2
2017,09,읍면동,경기도 안산시 상록구 안산동,41.9,43.3,42.6
2017,09,읍면동,경기도 안산시 상록구 월피동,37.6,39.5,38.5
2017,09,읍면동,경기도 안산시 상록구 이동,39.1,40.4,39.7
2017,09,읍면동,경기도 안산시 상록구 일동,38.4,39.5,39
2017,09,읍면동,경기도 안산시 상록구 해양동,36.9,38,37.4
2017,09,시군,경기도 안성시 ,40.6,43,41.8
2017,09,읍면동,경기도 안성시 고삼면,50.1,54.6,52.2
2017,09,읍면동,경기도 안성시 공도읍,35.7,37.4,36.6
2017,09,읍면동,경기도 안성시 금광면,42,45.6,43.8
2017,09,읍면동,경기도 안성시 대덕면,38.9,40,39.4
2017,09,읍면동,경기도 안성시 미양면,45.9,49.4,47.6
2017,09,읍면동,경기도 안성시 보개면,47.8,53,50.3
2017,09,읍면동,경기도 안성시 삼죽면,47.3,50.7,48.9
2017,09,읍면동,경기도 안성시 서운면,48.6,53.5,50.9
2017,09,읍면동,경기도 안성시 안성1동,43.5,46,44.8
2017,09,읍면동,경기도 안성시 안성2동,38.5,41,39.7
2017,09,읍면동,경기도 안성시 안성3동,38.6,41.2,39.9
2017,09,읍면동,경기도 안성시 양성면,49.4,54.4,51.8
2017,09,읍면동,경기도 안성시 원곡면,45,47.6,46.2
2017,09,읍면동,경기도 안성시 일죽면,46.9,50.8,48.8
2017,09,읍면동,경기도 안성시 죽산면,47.2,50.3,48.7
2017,09,시군,경기도 안양시 ,39.3,41.1,40.2
2017,09,구,경기도 안양시 동안구 ,38.2,40.1,39.2
2017,09,읍면동,경기도 안양시 동안구 갈산동,39.4,41,40.3
2017,09,읍면동,경기도 안양시 동안구 관양1동,39.5,42.2,40.9
2017,09,읍면동,경기도 안양시 동안구 관양2동,39.7,41,40.3
2017,09,읍면동,경기도 안양시 동안구 귀인동,35.8,37.2,36.5
2017,09,읍면동,경기도 안양시 동안구 달안동,37.1,40.9,39.1
2017,09,읍면동,경기도 안양시 동안구 범계동,37.1,39.1,38.1
2017,09,읍면동,경기도 안양시 동안구 부림동,36.4,38.1,37.3
2017,09,읍면동,경기도 안양시 동안구 부흥동,37.3,40,38.7
2017,09,읍면동,경기도 안양시 동안구 비산1동,38.2,39.9,39
2017,09,읍면동,경기도 안양시 동안구 비산2동,39.3,41,40.2
2017,09,읍면동,경기도 안양시 동안구 비산3동,40.2,42.9,41.6
2017,09,읍면동,경기도 안양시 동안구 신촌동,38.3,39.3,38.8
2017,09,읍면동,경기도 안양시 동안구 평안동,35.1,36.8,36
2017,09,읍면동,경기도 안양시 동안구 평촌동,37,38.3,37.7
2017,09,읍면동,경기도 안양시 동안구 호계1동,40.7,42.9,41.8
2017,09,읍면동,경기도 안양시 동안구 호계2동,39.3,40.9,40.1
2017,09,읍면동,경기도 안양시 동안구 호계3동,39.4,40.5,39.9
2017,09,구,경기도 안양시 만안구 ,40.6,42.5,41.5
2017,09,읍면동,경기도 안양시 만안구 박달1동,42.3,44,43.1
2017,09,읍면동,경기도 안양시 만안구 박달2동,37.6,39.3,38.4
2017,09,읍면동,경기도 안양시 만안구 석수1동,40.4,42.5,41.5
2017,09,읍면동,경기도 안양시 만안구 석수2동,40.3,42.2,41.3
2017,09,읍면동,경기도 안양시 만안구 석수3동,38.9,41,39.9
2017,09,읍면동,경기도 안양시 만안구 안양1동,39.3,40.3,39.8
2017,09,읍면동,경기도 안양시 만안구 안양2동,42,43.6,42.8
2017,09,읍면동,경기도 안양시 만안구 안양3동,41.2,43.8,42.5
2017,09,읍면동,경기도 안양시 만안구 안양4동,43.5,45.6,44.5
2017,09,읍면동,경기도 안양시 만안구 안양5동,42.9,46.1,44.5
2017,09,읍면동,경기도 안양시 만안구 안양6동,42.2,43.6,42.9
2017,09,읍면동,경기도 안양시 만안구 안양7동,37.5,38.6,38.1
2017,09,읍면동,경기도 안양시 만안구 안양8동,41.7,44.5,43
2017,09,읍면동,경기도 안양시 만안구 안양9동,41.3,43.4,42.4
2017,09,시군,경기도 양주시 ,40.1,41.6,40.8
2017,09,읍면동,경기도 양주시 광적면,44.1,46.3,45.1
2017,09,읍면동,경기도 양주시 남면,45,48.1,46.4
2017,09,읍면동,경기도 양주시 백석읍,41.9,43.8,42.8
2017,09,읍면동,경기도 양주시 양주1동,47.4,49.9,48.6
2017,09,읍면동,경기도 양주시 양주2동,36.5,38,37.3
2017,09,읍면동,경기도 양주시 은현면,47.7,50.4,48.9
2017,09,읍면동,경기도 양주시 장흥면,46.3,49,47.6
2017,09,읍면동,경기도 양주시 회천1동,41.4,43.2,42.3
2017,09,읍면동,경기도 양주시 회천2동,40.1,41.9,41
2017,09,읍면동,경기도 양주시 회천3동,37.2,38.7,37.9
2017,09,읍면동,경기도 양주시 회천4동,37.1,38.1,37.6
2017,09,시군,경기도 양평군 ,45.3,47.9,46.6
2017,09,읍면동,경기도 양평군 강상면,43.1,44.6,43.9
2017,09,읍면동,경기도 양평군 강하면,49.7,52.4,51
2017,09,읍면동,경기도 양평군 개군면,48.6,52.1,50.3
2017,09,읍면동,경기도 양평군 단월면,50.6,54.2,52.3
2017,09,읍면동,경기도 양평군 서종면,46.7,48.3,47.5
2017,09,읍면동,경기도 양평군 양동면,52.3,56.4,54.4
2017,09,읍면동,경기도 양평군 양서면,46.3,48.4,47.3
2017,09,읍면동,경기도 양평군 양평읍,41,43.2,42.1
2017,09,읍면동,경기도 양평군 옥천면,46,48.8,47.3
2017,09,읍면동,경기도 양평군 용문면,43.6,46.6,45.1
2017,09,읍면동,경기도 양평군 지평면,50.7,55,52.8
2017,09,읍면동,경기도 양평군 청운면,52.8,57,54.9
2017,09,시군,경기도 여주시 ,43.3,45.6,44.4
2017,09,읍면동,경기도 여주시 가남읍,42.8,44.9,43.8
2017,09,읍면동,경기도 여주시 강천면,49.2,53,51
2017,09,읍면동,경기도 여주시 금사면,50.7,54.1,52.4
2017,09,읍면동,경기도 여주시 능서면,48.2,51.3,49.7
2017,09,읍면동,경기도 여주시 대신면,50.3,53.9,52.1
2017,09,읍면동,경기도 여주시 북내면,48.8,52,50.4
2017,09,읍면동,경기도 여주시 산북면,50.6,51.9,51.3
2017,09,읍면동,경기도 여주시 여흥동,40.5,42.6,41.5
2017,09,읍면동,경기도 여주시 오학동,37.6,39.6,38.6
2017,09,읍면동,경기도 여주시 점동면,48.7,52.8,50.7
2017,09,읍면동,경기도 여주시 중앙동,38.6,40.4,39.5
2017,09,읍면동,경기도 여주시 흥천면,49.8,53.3,51.5
2017,09,시군,경기도 연천군 ,44,48.4,46.1
2017,09,읍면동,경기도 연천군 군남면,49.6,54.4,51.9
2017,09,읍면동,경기도 연천군 미산면,51.7,56.4,54
2017,09,읍면동,경기도 연천군 백학면,48.9,53.7,51.2
2017,09,읍면동,경기도 연천군 신서면,50.4,56.9,53.4
2017,09,읍면동,경기도 연천군 연천읍,40.9,46.5,43.5
2017,09,읍면동,경기도 연천군 왕징면,52.5,58.3,55.3
2017,09,읍면동,경기도 연천군 장남면,51.5,56.7,54.1
2017,09,읍면동,경기도 연천군 전곡읍,40.5,43.4,41.9
2017,09,읍면동,경기도 연천군 중면,40,49.2,44
2017,09,읍면동,경기도 연천군 청산면,47.9,53.6,50.6
2017,09,시군,경기도 오산시 ,35.8,37.1,36.4
2017,09,읍면동,경기도 오산시 남촌동,37.5,37.8,37.6
2017,09,읍면동,경기도 오산시 대원동,35.1,36.4,35.7
2017,09,읍면동,경기도 오산시 세마동,35.4,36.4,35.9
2017,09,읍면동,경기도 오산시 신장동,35.6,37.2,36.4
2017,09,읍면동,경기도 오산시 중앙동,37,38.4,37.7
2017,09,읍면동,경기도 오산시 초평동,35.8,37.1,36.4
2017,09,시군,경기도 용인시 ,37.9,39.4,38.7
2017,09,구,경기도 용인시 기흥구 ,37.1,38.7,37.9
2017,09,읍면동,경기도 용인시 기흥구 구갈동,38.1,39.2,38.7
2017,09,읍면동,경기도 용인시 기흥구 구성동,38.6,40.6,39.6
2017,09,읍면동,경기도 용인시 기흥구 기흥동,38.2,40.1,39.2
2017,09,읍면동,경기도 용인시 기흥구 동백동,34.6,36,35.3
2017,09,읍면동,경기도 용인시 기흥구 마북동,40.1,41.9,41
2017,09,읍면동,경기도 용인시 기흥구 보정동,38.8,40.1,39.5
2017,09,읍면동,경기도 용인시 기흥구 상갈동,38,39.4,38.7
2017,09,읍면동,경기도 용인시 기흥구 상하동,37.6,39.6,38.6
2017,09,읍면동,경기도 용인시 기흥구 서농동,32.9,34.3,33.6
2017,09,읍면동,경기도 용인시 기흥구 신갈동,38.5,39.8,39.1
2017,09,읍면동,경기도 용인시 기흥구 영덕동,35.5,37.3,36.4
2017,09,구,경기도 용인시 수지구 ,37.7,39.1,38.4
2017,09,읍면동,경기도 용인시 수지구 동천동,37.7,38.9,38.3
2017,09,읍면동,경기도 용인시 수지구 상현1동,37.2,38.5,37.9
2017,09,읍면동,경기도 용인시 수지구 상현2동,38.4,39.9,39.2
2017,09,읍면동,경기도 용인시 수지구 성복동,41,42,41.5
2017,09,읍면동,경기도 용인시 수지구 신봉동,38.2,39.4,38.8
2017,09,읍면동,경기도 용인시 수지구 죽전1동,36.9,38.4,37.7
2017,09,읍면동,경기도 용인시 수지구 죽전2동,37.8,39.3,38.6
2017,09,읍면동,경기도 용인시 수지구 풍덕천1동,37.4,39.2,38.3
2017,09,읍면동,경기도 용인시 수지구 풍덕천2동,35.3,36.8,36.1
2017,09,구,경기도 용인시 처인구 ,39.5,41.5,40.5
2017,09,읍면동,경기도 용인시 처인구 남사면,48.1,51,49.4
2017,09,읍면동,경기도 용인시 처인구 동부동,40.6,42.5,41.5
2017,09,읍면동,경기도 용인시 처인구 모현면,40.6,42.1,41.3
2017,09,읍면동,경기도 용인시 처인구 백암면,46.7,50.5,48.5
2017,09,읍면동,경기도 용인시 처인구 양지면,38.9,42.1,40.4
2017,09,읍면동,경기도 용인시 처인구 역삼동,36.9,38.2,37.5
2017,09,읍면동,경기도 용인시 처인구 원삼면,47.5,50,48.7
2017,09,읍면동,경기도 용인시 처인구 유림동,36.9,38.1,37.5
2017,09,읍면동,경기도 용인시 처인구 이동면,40.7,43.5,42
2017,09,읍면동,경기도 용인시 처인구 중앙동,39.1,41,40.1
2017,09,읍면동,경기도 용인시 처인구 포곡읍,37.6,39.9,38.7
2017,09,시군,경기도 의왕시 ,39.6,41.5,40.6
2017,09,읍면동,경기도 의왕시 고천동,41.8,43.7,42.8
2017,09,읍면동,경기도 의왕시 내손1동,38.7,40.6,39.7
2017,09,읍면동,경기도 의왕시 내손2동,38.7,40.9,39.8
2017,09,읍면동,경기도 의왕시 부곡동,40.7,43.1,41.9
2017,09,읍면동,경기도 의왕시 오전동,39.4,40.9,40.1
2017,09,읍면동,경기도 의왕시 청계동,39.6,41.5,40.6
2017,09,시군,경기도 의정부시 ,40.1,42.2,41.1
2017,09,읍면동,경기도 의정부시 가능1동,42.5,44.8,43.6
2017,09,읍면동,경기도 의정부시 녹양동,39,41.6,40.3
2017,09,읍면동,경기도 의정부시 송산1동,39.9,42.3,41.1
2017,09,읍면동,경기도 의정부시 송산2동,36.3,38,37.2
2017,09,읍면동,경기도 의정부시 신곡1동,40.1,42,41.1
2017,09,읍면동,경기도 의정부시 신곡2동,38.7,40.9,39.8
2017,09,읍면동,경기도 의정부시 의정부1동,43.8,45.5,44.6
2017,09,읍면동,경기도 의정부시 의정부2동,41.2,43.3,42.3
2017,09,읍면동,경기도 의정부시 의정부3동,43.3,45.6,44.5
2017,09,읍면동,경기도 의정부시 자금동,39.8,41.9,40.9
2017,09,읍면동,경기도 의정부시 장암동,40.5,43.7,42.2
2017,09,읍면동,경기도 의정부시 호원1동,42,43.9,42.9
2017,09,읍면동,경기도 의정부시 호원2동,40.6,42.3,41.5
2017,09,읍면동,경기도 의정부시 흥선동,41.5,44.5,43
2017,09,시군,경기도 이천시 ,38.8,40.7,39.7
2017,09,읍면동,경기도 이천시 관고동,40.8,42.6,41.7
2017,09,읍면동,경기도 이천시 대월면,38.4,39.8,39.1
2017,09,읍면동,경기도 이천시 마장면,38.8,42,40.2
2017,09,읍면동,경기도 이천시 모가면,48.5,52.8,50.5
2017,09,읍면동,경기도 이천시 백사면,43.1,45.5,44.3
2017,09,읍면동,경기도 이천시 부발읍,36,36.8,36.4
2017,09,읍면동,경기도 이천시 설성면,49.4,52.3,50.8
2017,09,읍면동,경기도 이천시 신둔면,42.2,44.4,43.2
2017,09,읍면동,경기도 이천시 율면,53,57,55
2017,09,읍면동,경기도 이천시 장호원읍,42.7,45.5,44.1
2017,09,읍면동,경기도 이천시 중리동,39.8,42.6,41
2017,09,읍면동,경기도 이천시 증포동,33.3,34.8,34.1
2017,09,읍면동,경기도 이천시 창전동,39.9,42.2,41.1
2017,09,읍면동,경기도 이천시 호법면,44,48.1,45.9
2017,09,시군,경기도 파주시 ,38.6,40.4,39.5
2017,09,읍면동,경기도 파주시 광탄면,46.6,50.3,48.3
2017,09,읍면동,경기도 파주시 교하동,36.9,38.5,37.7
2017,09,읍면동,경기도 파주시 금촌1동,41.7,44.2,42.9
2017,09,읍면동,경기도 파주시 금촌2동,35.1,37.2,36.2
2017,09,읍면동,경기도 파주시 금촌3동,38,39.6,38.8
2017,09,읍면동,경기도 파주시 문산읍,38.2,40.4,39.3
2017,09,읍면동,경기도 파주시 법원읍,45.8,49.6,47.6
2017,09,읍면동,경기도 파주시 운정1동,35.7,36.8,36.2
2017,09,읍면동,경기도 파주시 운정2동,35.3,36.9,36.1
2017,09,읍면동,경기도 파주시 운정3동,35.8,37.5,36.7
2017,09,읍면동,경기도 파주시 월롱면,37.9,39.9,38.7
2017,09,읍면동,경기도 파주시 장단출장소,47.9,48.6,48.2
2017,09,읍면동,경기도 파주시 적성면,43.7,46.7,45.1
2017,09,읍면동,경기도 파주시 조리읍,42.4,44,43.2
2017,09,읍면동,경기도 파주시 진동면,58.3,55,56.8
2017,09,읍면동,경기도 파주시 탄현면,43.4,46,44.6
2017,09,읍면동,경기도 파주시 파주읍,46.2,50.5,48.2
2017,09,읍면동,경기도 파주시 파평면,50.5,54.9,52.7
2017,09,시군,경기도 평택시 ,38.6,40.5,39.5
2017,09,읍면동,경기도 평택시 고덕면,40.7,43.1,41.8
2017,09,읍면동,경기도 평택시 비전1동,35.1,36.4,35.7
2017,09,읍면동,경기도 평택시 비전2동,36,37.6,36.8
2017,09,읍면동,경기도 평택시 서정동,39.8,42.3,41
2017,09,읍면동,경기도 평택시 서탄면,47.1,50.7,48.8
2017,09,읍면동,경기도 평택시 세교동,38.5,40.5,39.5
2017,09,읍면동,경기도 평택시 송북동,39.1,41.2,40.2
2017,09,읍면동,경기도 평택시 송탄동,37.5,38.3,37.8
2017,09,읍면동,경기도 평택시 신장1동,39.8,43.9,41.9
2017,09,읍면동,경기도 평택시 신장2동,46.2,50.5,48.4
2017,09,읍면동,경기도 평택시 신평동,40.5,42.7,41.6
2017,09,읍면동,경기도 평택시 안중읍,36.2,37.4,36.8
2017,09,읍면동,경기도 평택시 오성면,45.4,48.2,46.7
2017,09,읍면동,경기도 평택시 원평동,41,43.5,42.2
2017,09,읍면동,경기도 평택시 중앙동,37.3,39.3,38.3
2017,09,읍면동,경기도 평택시 지산동,38.2,40.4,39.3
2017,09,읍면동,경기도 평택시 진위면,42.8,44.9,43.8
2017,09,읍면동,경기도 평택시 청북읍,34.7,35.6,35.1
2017,09,읍면동,경기도 평택시 통복동,45.5,48.8,47.1
2017,09,읍면동,경기도 평택시 팽성읍,44.4,48.1,46.2
2017,09,읍면동,경기도 평택시 포승읍,38.6,39.5,39
2017,09,읍면동,경기도 평택시 현덕면,49,53.3,51.1
2017,09,시군,경기도 포천시 ,42.9,45,43.9
2017,09,읍면동,경기도 포천시 가산면,47.7,49.3,48.4
2017,09,읍면동,경기도 포천시 관인면,52.3,54.4,53.3
2017,09,읍면동,경기도 포천시 군내면,46.4,49.2,47.7
2017,09,읍면동,경기도 포천시 내촌면,48.7,51.3,49.8
2017,09,읍면동,경기도 포천시 선단동,42.2,43.9,43
2017,09,읍면동,경기도 포천시 소흘읍,39.6,40.9,40.2
2017,09,읍면동,경기도 포천시 신북면,43.2,45.2,44.1
2017,09,읍면동,경기도 포천시 영북면,44.5,48.6,46.5
2017,09,읍면동,경기도 포천시 영중면,48.5,51.2,49.7
2017,09,읍면동,경기도 포천시 이동면,42.3,46.4,44.2
2017,09,읍면동,경기도 포천시 일동면,44.1,47.8,45.9
2017,09,읍면동,경기도 포천시 창수면,50.7,55.5,52.8
2017,09,읍면동,경기도 포천시 포천동,40.1,42.8,41.5
2017,09,읍면동,경기도 포천시 화현면,47.2,49.3,48.2
2017,09,시군,경기도 하남시 ,39.1,40.5,39.8
2017,09,읍면동,경기도 하남시 감북동,45.7,48.1,46.8
2017,09,읍면동,경기도 하남시 덕풍1동,41.3,43.4,42.4
2017,09,읍면동,경기도 하남시 덕풍2동,42,44.4,43.2
2017,09,읍면동,경기도 하남시 덕풍3동,39.3,41.3,40.3
2017,09,읍면동,경기도 하남시 미사1동,35.2,36.4,35.8
2017,09,읍면동,경기도 하남시 미사2동,34.9,36.2,35.6
2017,09,읍면동,경기도 하남시 신장1동,41.8,44.4,43.1
2017,09,읍면동,경기도 하남시 신장2동,40.5,41.9,41.2
2017,09,읍면동,경기도 하남시 위례동,36.3,36.4,36.3
2017,09,읍면동,경기도 하남시 천현동,44.8,46.3,45.5
2017,09,읍면동,경기도 하남시 초이동,45.7,47.5,46.5
2017,09,읍면동,경기도 하남시 춘궁동,46.7,49.6,48
2017,09,읍면동,경기도 하남시 풍산동,36.8,37.7,37.2
2017,09,시군,경기도 화성시 ,35.9,36.6,36.2
2017,09,읍면동,경기도 화성시 기배동,35.8,36.9,36.3
2017,09,읍면동,경기도 화성시 남양읍,39,40.4,39.7
2017,09,읍면동,경기도 화성시 동탄1동,32.2,32.4,32.3
2017,09,읍면동,경기도 화성시 동탄2동,32.7,33.5,33.1
2017,09,읍면동,경기도 화성시 동탄3동,31.4,32.3,31.8
2017,09,읍면동,경기도 화성시 동탄4동,31.2,31.6,31.4
2017,09,읍면동,경기도 화성시 동탄면,33.1,33.5,33.3
2017,09,읍면동,경기도 화성시 마도면,46.3,49.5,47.7
2017,09,읍면동,경기도 화성시 매송면,44,46.7,45.3
2017,09,읍면동,경기도 화성시 반월동,32.9,33.2,33.1
2017,09,읍면동,경기도 화성시 병점1동,34.8,36.1,35.4
2017,09,읍면동,경기도 화성시 병점2동,33.5,34.9,34.2
2017,09,읍면동,경기도 화성시 봉담읍,36.3,36.9,36.6
2017,09,읍면동,경기도 화성시 비봉면,47.9,51.4,49.5
